rG4detector,G4H,G4NN,cGcC
,-1.8055434529670953,-0.7176811559586224,-0.16449009438281473
,-0.2552190852556377,-0.49703922645380977,-0.1137931684748062
,-0.9481099175629006,-0.6935408191937948,-0.13817069167133836
,-0.18326310194413528,-0.7050549543542408,-0.10806490411921493
,0.34795225341213504,-0.29857955456458574,-0.05232448558211513
,-0.23559472617068244,-0.6352067225259049,-0.11036822719926036
,-0.39258959885032363,-0.5453449962754209,-0.12022644998185489
,-0.0785998534910412,-0.36039092520862415,-0.09325276492753808
,-0.7218959171539616,-0.6207272781598545,-0.1301226098504737
,-1.020569089568889,-0.6063853609274608,-0.15873801188021475
,-0.5809834460658932,-0.09234682211005417,-0.1435360795519148
,0.5636518983802186,0.15798589906946386,-0.00020357474222954504
,1.0807468986047717,0.9250769021384122,0.03888710838768454
,0.5179806626915956,-0.03633075244207692,-0.02330261477354253
,-0.10999882802696934,-0.6953635440151591,-0.10157874632580695
,-0.20419575163475412,-0.6949782318070226,-0.10033058767148337
,0.17259194279638482,-0.5674796560737757,-0.10281661795825424
,0.26678886640416954,-0.08624958997732372,-0.061445644979095104
,1.3007122421943789,1.4712809094843984,0.1125580112094458
,2.2574838519820215,2.933665761873457,0.3791765166596295
,0.5912449366087615,0.4128188509967993,0.053040631589894895
,0.9187793376502094,1.713662077406499,0.03237199453269883
,-1.020569089568889,-0.6394308726820548,-0.1610767706999532
,-0.7484446435908441,-0.7187814678947713,-0.15454437537585614
,2.2307440801191665,2.977304482352804,0.6864894255732622
,2.4026849634945093,3.1872982107455337,0.31520458423737174
,0.2228303020538701,-0.585983713325301,-0.0653547132920865
,-2.5094882046596805,-0.7194719912900965,-0.1750105028231837
,-0.11784857166095146,-0.6818829131220052,-0.09488989610135497
,0.060951144446417596,-0.6835771715449328,-0.03574055940578789
,0.28024556977671017,-0.5907853581904383,-0.06752641791041508
,-0.823412737831665,-0.30587974181662636,-0.14470545896178402
,1.2401570770179458,0.888725356540896,0.5861566722064826
,-1.0833670386407455,-0.6949174825192052,-0.15799645420566355
,-0.997594230152356,-0.7107228363641146,-0.1688726334324147
,-0.32979164977846726,0.9821518542389387,-0.12833414722361486
,1.616944771449085,0.5550487299415783,0.2669160933121837
,0.45518271361973917,-0.19357469670816868,-0.011519298806152073
,0.6121775862993803,-0.5001329991250791,0.016084209895234625
,-0.423988573386252,-0.5821140089395416,-0.11437827492222474
,-0.673527792066524,-0.6809704874515405,-0.15265723894889477
,0.36467978701618126,-0.5446916780079726,-0.04032296005977307
,-0.506767688071881,-0.6716450872019515,-0.12735337739598263
,0.3295868154760261,-0.19284904049451534,-0.05968025928935703
,2.3077222112395064,-0.03372073934143133,0.16741253625422045
,-0.7850767805494271,-0.5581362715945658,-0.1435360795519148
,-0.5181854969940368,-0.6502545995721382,-0.12111967086442166
,-1.5529864838737595,-0.7150960785731644,-0.15677647222495023
,-1.8633836692174897,-0.7168190301028344,-0.17119861214931306
,1.25585656428591,1.4355417750477326,0.07879218074947189
,0.10082285814283451,-0.23768857893511766,-0.10957431583975534
,-1.2774697903173928,-0.7127641691376392,-0.15671108756977475
,-0.4211341211557131,-0.6860377536853813,-0.12529376075795487
,-1.7434757126053768,-0.7178343197805319,-0.16971718522843138
,0.1984499218259727,-0.4989597001503774,-0.05232448558211513
,-1.693404258195923,-0.7162215242625043,-0.167424830353529
,1.9623334913442956,3.3898888753232663,0.21218913693030395
,1.6604202746526782,2.7671341039693242,0.4949450782366829
,-1.2684557306420068,-0.6605563199216139,-0.16033821528319367
,-1.3738075530980818,-0.7154558384413885,-0.18534139345473966
,0.5493796372275239,-0.4069399514730711,0.10107683154891157
,-0.14139780256289766,-0.6270492488530296,-0.12146875843018907
,0.003310514863554232,-0.6662243488405779,-0.10130848975108163
,0.8834112812267607,-0.17558816091909796,1.042214642055481
,-0.15105902549702938,-0.7157763177405012,-0.10705144196399494
,-1.13831524407862,-0.6891697520220194,-0.1480966592504048
,0.18427528215859068,-0.6758350175283776,-0.05536487204777513
,1.1773591279460893,1.4238855490514648,0.17570449934238405
,-0.8157931686824004,-0.7047118079584104,-0.14733656263398978
,-0.16051022184563662,-0.6015867258298404,-0.11096051027698633
,-0.1777545099202883,-0.6955732461382347,-0.11451420874334216
,-0.4211341211557131,-0.7010083400363526,-0.1435360795519148
,-1.0519680641048172,-0.6606616713003542,-0.1571378084772358
,-0.23559472617068244,-0.5820562288697629,-0.11959303613484239
,-0.5809834460658932,-0.18895394791982548,-0.13846876877581482
,0.12506917052579075,-0.3382501863376121,-0.09163982781047707
,-0.5495844715299651,-0.5870641473120131,-0.1317123544076815
,0.30516539083697086,-0.46219573069139464,-0.04817850403803333
,-0.42564115099340605,-0.6144379805729582,-0.11196283548544567
,-3.6752096639700955,-0.7203338477898544,-0.18914187653681463
,-0.23559472617068244,-0.6796563023517804,-0.11451420874334216
,1.0517632298023762,-0.44811174629313794,0.13009870235748422
,-0.4553875479221804,-0.5641649583907914,-0.1389754998534248
,-0.26091647982868915,-0.45219568118270165,-0.11402644620874432
,-1.5120312996964618,-0.7038954236670908,-0.15465944467018305
,0.5242604575987814,0.0030413282208579086,-0.006718688597215293
,-2.807062468337221,-0.7209232917335906,-0.18486633306948028
,-0.2623987288233042,-0.6741461140109333,-0.1131322148953149
,-1.0990665259087096,-0.6831914822334204,-0.1470442177815225
,-0.8977035370369957,-0.6946049712768623,-0.13881823848451136
,-0.2983926752425389,-0.5662902117030751,-0.10319248991142646
,1.020364255266448,0.2275949376274268,0.005607202479784658
,1.10758362897736,-0.5855277287708007,0.2897189918046336
,-0.24008029396152938,-0.6271018855223179,-0.12073318105946489
,0.3923847645478827,1.3117492219730131,-0.01744946435836822
,-0.12345553139951011,-0.5709202546967173,-0.1075315029848886
,0.5766830933457223,-0.15044059958038514,0.12358358850249851
,-0.36843654151499433,-0.5445831327907449,-0.12073318105946489
,0.5101309190576137,-0.40609102699081673,-0.006718688597215293
,-0.5772894490616666,-0.6384018782186607,-0.1352441164637512
,-1.3659578094640998,-0.7136839993608881,-0.14961685248323478
,-0.2959773695090059,-0.6920306000396191,-0.12529376075795487
,-0.5321405967877827,-0.638883072363211,-0.1411357744474464
,-0.0785998534910412,-0.6520105714498127,-0.10363100719012744
,0.28024556977671017,-0.4183926176833508,-0.05647046712619693
,0.5912449366087615,1.2163332992957168,-0.001918078388278454
,0.6829922948272186,-0.02293198910171327,-0.0016513778211152894
,1.6483437459850132,3.0429060222419575,0.33325179801749266
,0.6211487218810742,0.17583164422872927,-0.0333220701717402
,0.8224141984095089,0.6478942656014404,0.006311539112756082
,-0.23135162150366503,-0.6779756936169224,-0.11036822719926036
,-0.03851605621113288,-0.3740267050686947,-0.08832906214914131
,-1.161864474980566,-0.7141175305408677,-0.16341552951969165
,-2.0971053593721436,-0.7185639838943971,-0.1813237399108318
,0.42378373908381084,-0.5017977932962677,-0.040088783952020084
,0.8633693825868066,-0.17042411528928902,0.08449290537258437
,-0.7514350221180753,-0.43655278685261995,-0.16308142111687188
,-0.995110461566785,-0.6763101554337064,-0.15493752879813977
,-1.6092998621175438,-0.717460438239422,-0.16534754767512777
,0.14567853605130343,-0.3969127323669507,-0.06752641791041508
,0.7025453666710765,-0.5892541040829381,-0.010864670141297113
,-0.6299964794878301,-0.6813349017323573,-0.13441492015493484
,-0.7065793442096064,-0.7042638129505985,-0.1340707254607092
,-0.570062063618614,-0.7089197723782453,-0.14002794132230714
,-1.6092998621175438,-0.684231243096554,-0.15113704571606476
,0.7691724589790219,-0.123347327360801,0.004925344675525086
,-0.14470295777720593,-0.5493305871347377,-0.07825719367156798
,0.06631849052093534,-0.7106143878151258,-0.05232448558211513
,-2.8320483897185964,-0.7204197013181142,-0.18407456576071468
,-0.7514350221180753,-0.6942984288945708,-0.13367536669031482
,0.8284816331024417,1.6481996174984106,-0.0004282338406773728
,0.5493796372275239,-0.248250733792013,0.077476628913369
,-0.5743731356372769,-0.7098103989928481,-0.1435360795519148
,-0.10999882802696934,-0.41025815913767316,-0.09991314330548888
,-0.5181854969940368,-0.652797317828823,-0.10622224565517856
,-2.551269098195392,-0.7154072977463394,-0.18238546216868134
,0.015597070116743585,-0.46215660066335584,-0.09141516871202927
,-1.2379466055868538,-0.694887027786987,-0.16083483013239405
,-1.8409939080883049,-0.7151252582184668,-0.16684570912197472
,-1.4242701907451094,-0.6954080803634753,-0.16063825342125224
,0.08288058697944697,-0.6844784133742412,-0.07968796377305504
,0.24621712446683736,-0.30920870722925015,0.008483243731084639
,0.7777358156706384,0.5182864891634132,0.016084209895234625
,-0.30834844765636993,-0.4120921168005462,-0.12399073798695771
,-0.23559472617068244,-0.6563268198820706,-0.10705144196399494
,-0.16831120930797905,-0.6936903053944952,-0.10806490411921493
,-0.41352224854094255,-0.7029606619353131,-0.13076645639614284
,-0.48678652245810844,-0.6295611771529978,-0.11593257085052804
,-1.693404258195923,-0.7166061270235322,-0.15873801188021475
,-1.9625383256467368,-0.7168816877120223,-0.1708995577428547
,-0.39258959885032363,-0.6529979705693187,-0.12374488463393941
,-0.7065793442096064,-0.686657638468432,-0.16266109119074376
,0.7691724589790219,0.3882435486824516,0.06863001946479313
,0.5010735225568651,-0.5808537599134064,0.08449290537258437
,-1.020569089568889,0.0315893169273931,-0.15367070110411477
,0.03914630101868977,-0.7086461273717508,-0.07766103946261503
,0.5493796372275239,0.04263285106049933,-0.0310417803224952
,0.3923847645478827,1.0284801631216227,-0.0016513778211152894
,-0.12241237609931306,-0.6770852104978015,-0.10603797980877493
,-0.7065793442096064,-0.6460569402000869,-0.1515841613727795
,1.9100018671177488,1.892047927698754,1.0878204390403807
,3.6321880462095706,3.6017987097248167,1.6715746404470986
,-0.886002055843482,-0.6187754129003704,-0.15656630726188617
,-1.020569089568889,-0.7009005251724373,-0.16076493619065474
,-0.7379783187455347,-0.5794758319956038,-0.13957035807496698
,0.10979399372452837,0.2595295362369027,-0.07428283227854837
,0.7691724589790219,0.5787024483759898,0.05766596596970214
,-0.0785998534910412,0.04280061726601271,-0.09793028256701497
,0.8633693825868066,0.8187785851717325,-0.02890529253581521
,0.5673219083909115,-0.06612598381877255,-0.006718688597215293
,0.3923847645478827,0.07565117934222453,-0.06818737148990639
,-1.6799475548233824,-0.7071982161541955,-0.1621929965002829
,2.1821263130957935,2.924222627742707,0.35137127291385006
,-0.3611906243143955,-0.6797088093993653,-0.12073318105946489
