True positive rate,False positive rate
0.0,0.0
0.004651162790697674,0.0
0.023255813953488372,0.0
0.03255813953488372,0.0
0.046511627906976744,0.0
0.06046511627906977,0.0
0.10232558139534884,0.0
0.11627906976744186,0.0
0.14883720930232558,0.0
0.15813953488372093,0.0
0.17674418604651163,0.0
0.19069767441860466,0.0
0.19534883720930232,0.02631578947368421
0.22325581395348837,0.02631578947368421
0.23255813953488372,0.02631578947368421
0.2372093023255814,0.02631578947368421
0.24651162790697675,0.02631578947368421
0.26046511627906976,0.02631578947368421
0.26976744186046514,0.02631578947368421
0.2837209302325581,0.02631578947368421
0.2930232558139535,0.02631578947368421
0.3209302325581395,0.02631578947368421
0.32558139534883723,0.02631578947368421
0.34418604651162793,0.02631578947368421
0.386046511627907,0.02631578947368421
0.39069767441860465,0.05263157894736842
0.3953488372093023,0.05263157894736842
0.4,0.07894736842105263
0.4046511627906977,0.07894736842105263
0.4046511627906977,0.10526315789473684
0.4186046511627907,0.10526315789473684
0.4232558139534884,0.13157894736842105
0.46511627906976744,0.13157894736842105
0.4744186046511628,0.13157894736842105
0.48372093023255813,0.13157894736842105
0.4930232558139535,0.13157894736842105
0.5069767441860465,0.13157894736842105
0.5116279069767442,0.15789473684210525
0.5209302325581395,0.15789473684210525
0.5302325581395348,0.15789473684210525
0.5348837209302325,0.18421052631578946
0.5488372093023256,0.18421052631578946
0.5581395348837209,0.18421052631578946
0.5627906976744186,0.18421052631578946
0.5813953488372093,0.18421052631578946
0.586046511627907,0.18421052631578946
0.5953488372093023,0.23684210526315788
0.6046511627906976,0.23684210526315788
0.6093023255813953,0.23684210526315788
0.6186046511627907,0.2631578947368421
0.6325581395348837,0.2631578947368421
0.6325581395348837,0.2894736842105263
0.6465116279069767,0.2894736842105263
0.6558139534883721,0.2894736842105263
0.6697674418604651,0.2894736842105263
0.6697674418604651,0.3157894736842105
0.6883720930232559,0.3157894736842105
0.6883720930232559,0.34210526315789475
0.7162790697674418,0.34210526315789475
0.7348837209302326,0.34210526315789475
0.7395348837209302,0.34210526315789475
0.7534883720930232,0.34210526315789475
0.7627906976744186,0.34210526315789475
0.772093023255814,0.34210526315789475
0.7813953488372093,0.34210526315789475
0.7953488372093023,0.3684210526315789
0.8046511627906977,0.3684210526315789
0.8232558139534883,0.3684210526315789
0.8372093023255814,0.3684210526315789
0.8418604651162791,0.3684210526315789
0.8558139534883721,0.3684210526315789
0.8558139534883721,0.39473684210526316
0.8651162790697674,0.39473684210526316
0.8651162790697674,0.42105263157894735
0.8697674418604651,0.42105263157894735
0.8790697674418605,0.42105263157894735
0.9255813953488372,0.42105263157894735
0.9674418604651163,0.42105263157894735
0.9767441860465116,0.42105263157894735
0.9767441860465116,0.47368421052631576
0.9813953488372092,0.5263157894736842
0.986046511627907,0.5263157894736842
0.986046511627907,0.5789473684210527
0.9953488372093023,0.5789473684210527
0.9953488372093023,0.8947368421052632
1.0,0.8947368421052632
1.0,1.0
